"game_id","expected","file_path","scraped","has_boxscore","has_betting"
401810106,TRUE,"data/raw/2026/summary_2026_20251119_401810106.json",TRUE,TRUE,NA
401810107,TRUE,"data/raw/2026/summary_2026_20251119_401810107.json",TRUE,TRUE,NA
401810108,TRUE,"data/raw/2026/summary_2026_20251119_401810108.json",TRUE,TRUE,NA
401810109,TRUE,"data/raw/2026/summary_2026_20251119_401810109.json",TRUE,TRUE,NA
401810110,TRUE,"data/raw/2026/summary_2026_20251120_401810110.json",TRUE,TRUE,NA
401810111,TRUE,"data/raw/2026/summary_2026_20251120_401810111.json",TRUE,TRUE,NA
401810113,TRUE,"data/raw/2026/summary_2026_20251120_401810113.json",TRUE,TRUE,NA
401810112,TRUE,"data/raw/2026/summary_2026_20251120_401810112.json",TRUE,TRUE,NA
401810114,TRUE,"data/raw/2026/summary_2026_20251120_401810114.json",TRUE,TRUE,NA
401810115,TRUE,"data/raw/2026/summary_2026_20251120_401810115.json",TRUE,TRUE,NA
401810116,TRUE,"data/raw/2026/summary_2026_20251120_401810116.json",TRUE,TRUE,NA
401810117,TRUE,"data/raw/2026/summary_2026_20251120_401810117.json",TRUE,TRUE,NA
401810118,TRUE,"data/raw/2026/summary_2026_20251120_401810118.json",TRUE,TRUE,NA
401810119,TRUE,"data/raw/2026/summary_2026_20251121_401810119.json",TRUE,TRUE,NA
401810120,TRUE,"data/raw/2026/summary_2026_20251121_401810120.json",TRUE,TRUE,NA
401810121,TRUE,"data/raw/2026/summary_2026_20251121_401810121.json",TRUE,TRUE,NA
401810122,TRUE,"data/raw/2026/summary_2026_20251121_401810122.json",TRUE,TRUE,NA
401809790,TRUE,"data/raw/2026/summary_2026_20251122_401809790.json",TRUE,TRUE,NA
401809791,TRUE,"data/raw/2026/summary_2026_20251122_401809791.json",TRUE,TRUE,NA
401809792,TRUE,"data/raw/2026/summary_2026_20251122_401809792.json",TRUE,TRUE,NA
401809793,TRUE,"data/raw/2026/summary_2026_20251122_401809793.json",TRUE,TRUE,NA
401809794,TRUE,"data/raw/2026/summary_2026_20251122_401809794.json",TRUE,TRUE,NA
401809795,TRUE,"data/raw/2026/summary_2026_20251122_401809795.json",TRUE,TRUE,NA
401809796,TRUE,"data/raw/2026/summary_2026_20251122_401809796.json",TRUE,TRUE,NA
401809797,TRUE,"data/raw/2026/summary_2026_20251122_401809797.json",TRUE,TRUE,NA
401809798,TRUE,"data/raw/2026/summary_2026_20251122_401809798.json",TRUE,TRUE,NA
401810123,TRUE,"data/raw/2026/summary_2026_20251122_401810123.json",TRUE,TRUE,NA
401810124,TRUE,"data/raw/2026/summary_2026_20251122_401810124.json",TRUE,TRUE,NA
401810125,TRUE,"data/raw/2026/summary_2026_20251123_401810125.json",TRUE,TRUE,NA
